2022/04/17 19:03:05	タンパク質多めの日本食	焼き魚定食
2022/04/17 19:03:24	イタリアンでこってりしたもの	カルボナーラ
2022/04/17 19:04:43	甘いランチ	フレンチトースト
2022/04/17 19:04:51	友達とワイワイ食べる	ピザ
2022/04/17 19:05:47	小腹がすいた隙間時間	おにぎり
2022/04/17 19:08:01	パン系で軽めに食べたい	サンドウィッチ
2022/04/17 19:32:23	お腹に優しいものがいいな	お粥
2022/04/17 19:38:58	疲れが取れて温まるもの	薬膳鍋
2022/04/17 19:41:54	温かい麺類食べたいけど野菜も摂取したい	ちゃんぽん
2022/04/17 19:44:17	ガッツリお肉食べたい	ステーキ
2022/04/17 19:46:36	脂質低めで贅沢なお食事食べたい	お寿司
2022/04/17 19:47:17	パクチー入ってて手軽に食べれるもの	バインミー
2022/04/17 19:49:32	お金ないけど牛肉食べたい	牛丼
2022/04/17 19:50:35	エスニックで糖質少なめがいいな	バインセオ
2022/04/17 20:19:06	暑いのでさっぱり冷たいものが食べたい	ざるそば
2022/04/17 20:20:04	身体が温まる洋食	クリームシチュー
2022/04/17 20:22:58	北海道の風を感じたい	ジンギスカン
2022/04/17 20:23:49	こってり系で楽しく食べれるもの	串カツ
2022/04/17 20:25:08	魚系で非日常感ある贅沢したい	うな重
2022/04/17 20:25:52	いろんな種類の魚介楽しみたい	海鮮丼
2022/04/17 20:27:31	ワインに合って軽く食べれるもの	フラムクーヘン
2022/04/17 20:36:51	甘辛なチキン	ヤンニョムチキン
2022/04/17 20:37:15	肉汁たっぷりなメイン	ハンバーグ
2022/04/17 20:37:59	キャベツと合わせてお肉食べたい	生姜焼き
2022/04/17 20:38:18	ハワイ気分になれる	ロコモコ
2022/04/17 20:39:16	真冬にこたつであったまりたい	おでん
2022/04/17 22:34:21	熱くて辛いもの食べてスッキリしたい	火鍋
2022/04/17 22:36:17	童心に帰りたい	お子様ランチ
2022/04/17 22:37:37	ヘルシーに豚肉食べたい	しゃぶしゃぶ
2022/04/17 22:45:55	チーズ入ってるお米系	ドリア
2022/04/17 22:46:48	サラッと食べれるねばねば系	とろろそば
2022/04/17 22:48:54	インパクトある魚介料理	ロブスター
2022/04/17 22:51:02	軽く鶏肉食べたい	焼き鳥
2022/04/17 22:51:50	濃いめの味付けで豚肉食べたい	豚丼
2022/04/19 21:41:05	試合前の勝負飯	カツ
2022/04/19 21:53:30	食欲ないけどさらっと食べたい	お茶漬け
2022/04/19 21:55:23	安く素早くたべれる麺類	ラーメン
2022/04/19 21:59:57	子供と一緒に思いっきりお腹を満たす	焼肉
2022/04/19 22:04:04	ケチャップと一緒に卵料理	オムライス
2022/04/19 22:05:56	朝ごはん簡単に済ませたい	卵かけご飯
2022/04/19 22:07:30	レモンサワーにあう揚げ物	唐揚げ
2022/04/19 22:07:37	ひな祭りのごはん	ちらし寿司
2022/04/19 22:08:42	みんなでワイワイチーズ系	チーズフォンデュ
2022/04/19 22:10:13	野菜たくさん取れる韓国料理	ビビンバ
2022/04/19 22:10:27	スパイスのきいているもの	カレーライス
2022/04/19 22:11:02	台湾な感じでお肉食べたい	ルーロー飯
2022/04/19 22:11:40	身体があったまる手軽に食べれるもの	肉まん
2022/04/19 22:13:38	野菜もお肉も食べたい	野菜炒め
2022/04/19 22:15:27	暑いので身体を冷やす麺料理がいいな	冷やし中華
2022/04/19 22:19:36	すごく甘いもの食べたい	パンケーキ
2022/04/19 22:20:09	身体の冷えと疲労感に効くもの食べたいな	参鶏湯
2022/04/19 22:26:36	給食で食べてた懐かしいもの	揚げパン
2022/04/19 22:27:07	すごいお腹すいたからお肉食べたい	ハンバーグ
2022/04/19 22:35:28	秋のオススメの魚は？	秋刀魚の塩焼き
2022/04/20 10:14:20	大人数でシェアしたい	ピザ
2022/04/20 10:16:03	お祭りの屋台の定番メシ	焼きそば
2022/04/20 10:17:10	大通公園で食べたい	焼きトウキビ
2022/04/20 10:23:34	みんなでワイワイ作って食べたい	たこ焼き
2022/04/20 10:24:01	眠れない夜に	ホットココア
2022/04/20 10:27:47	アメリカンな飲み物	コーラ
2022/04/20 14:32:32	生魚が食べたい	お寿司
2022/04/20 14:32:39	新鮮なお魚が食べたい	お寿司
2022/04/20 14:32:54	日本の伝統食が食べたい	お寿司
2022/04/20 14:33:02	酢飯が食べたい	お寿司
2022/04/20 14:34:18	流行りのスイーツが食べたい	カヌレ
2022/04/20 14:35:16	セブンで美味しいものが食べたい	からあげ棒
2022/04/20 14:35:29	ファミマで美味しいもの	ファミチキ
2022/04/20 14:35:41	ローソンで美味しいもの	冷凍の馬刺し
2022/04/20 14:36:42	こんにゃく料理	こんにゃくステーキ
2022/04/20 14:43:13	お寿司に合う食べ物	茶碗蒸し
2022/04/20 15:36:47	手軽に焼き魚が食べたい	焼き鯖おにぎり
2022/04/20 15:56:09	甘くてほっとするスープが飲みたい	コーンスープ
2022/04/20 15:58:07	うちのオカンが好きな朝ごはん	コーンフレーク
2022/04/20 16:01:33	朝から楽して腹を満たしたい	コーンフレーク
2022/04/20 17:54:23	中華な気分	天津炒飯
2022/04/20 17:54:43	タカノさんがよく作るやつ	ほうれん草のおひたし
2022/04/20 17:55:41	名古屋名物	ひつまぶし
2022/04/20 18:07:09	大親友の彼女の連れが作りそうな食べ物	パスタ
2022/04/20 18:09:24	定番のメキシコ料理	タコス
2022/04/20 18:12:13	頭を冷やしたい気分	アイスクリーム
2022/04/20 18:17:28	コンビニのおにぎりは少し飽きちゃった	海苔巻き
2022/04/21 0:26:11	温かくて美味しいやつ	もつ鍋
2022/04/22 14:41:23	パワーが欲しくてガッツリ	餃子
2022/04/22 16:41:37	疲れて何もしたくない	アルコール
2022/04/22 16:58:15	お腹すいたぁ、沢山食べたいよぉ	焼肉
2022/04/22 17:02:39	クリーム系のあったかいもの	クリームシチュー
2022/04/22 17:03:52	あまりの食材で何をたべようかな	もんじゃ
2022/04/22 17:05:47	アメリカから来た友達と日本食	お寿司
2022/04/22 17:09:47	クリームたっぷりと甘いものでお腹を満たしたい	パンケーキ
2022/04/22 17:19:33	小腹が空いた時に食べたい	ゆでたまご
2022/04/22 17:19:40	秋を感じたい	栗ご飯
2022/04/22 17:20:08	春を感じたい	筍ご飯
2022/04/22 17:20:41	夏を感じたい	冷やし中華
2022/04/22 17:21:01	冬を感じたい	クリームシチュー
2022/04/22 17:21:34	ネバネバしてるやつ	オクラ
2022/04/22 17:21:41	ネバネバしてるやつ	納豆
2022/04/22 17:21:55	ネバネバしてるやつ	とろろ
2022/04/22 17:22:15	ネバネバしてるやつ	めかぶ
2022/04/22 17:23:00	小腹が空いた時に食べたい	納豆
2022/04/22 18:01:44	小腹が空いた時に食べたい	干し芋
2022/04/22 18:18:40	小腹が空いた時にたべたい	ビスケット
2022/04/22 23:46:08	魚もご飯もいっぱいたべたい	海鮮丼
2022/04/22 23:46:57	せっかくの築地でのお昼	海鮮丼
2022/04/22 23:51:34	資料作成が終わってないけど、ご飯は食べたい	おにぎり
2022/04/22 23:53:38	今日の朝はパンで、昼はカレーライス、夜は？	焼きそば
2022/04/22 23:54:21	暑い夏に屋台でごはん	焼きそば
2022/04/22 23:56:37	ジャンキーなもの食べたい	フライドチキン
2022/04/22 23:57:07	頑張った一週間のご褒美	お寿司
2022/04/22 23:58:27	胃腸が疲れてるな	おかゆ
2022/04/22 23:59:35	疲れ切ってるので元気になれるもの食べたい	ハンバーグ
2022/04/22 23:59:49	貧血気味	カツオのたたき
2022/04/23 0:00:45	矯正のメンテナンスした直後だから柔らかいもの食べたい	卵がゆ
2022/04/23 0:01:28	スタミナつくごはん	餃子
2022/04/23 0:02:14	減量しなきゃ	サラダチキン
2022/04/23 0:02:53	罪悪感の少ない夜食	雑炊
2022/04/23 0:03:05	秋の味覚	さんま
2022/04/23 0:08:46	おしゃれなモーニング	フレンチトースト
2022/04/23 0:10:51	友達とカフェでごはん	フレンチトースト
2022/04/23 10:23:04	暑い日にサッパリしたもの	冷しゃぶ
2022/04/23 17:05:15	寒い冬の日に食べたい	グラタン
2022/04/23 17:05:26	卵の気分	オムライス
2022/04/23 17:06:03	お米系で贅沢なもの食べたい	うな重
2022/04/23 19:48:47	大阪で食べるべきもの	たこ焼き
2022/04/23 19:51:23	野菜不足が深刻だな	ミネストローネ
2022/04/23 19:52:50	タンパク質豊富なタイ料理食べたい	カオマンガイ
2022/04/24 15:05:11	刺激強めのもの食べたい	火鍋
2022/04/24 15:05:53	下町っぽいもの	もんじゃ
2022/04/24 15:07:11	魚介の旨味を感じられるお米系のもの	パエリア
2022/04/24 15:08:27	あきのぶさんと食べたい	飲茶
2022/04/24 15:10:33	仙台に来たら	牛タン
2022/04/24 15:12:06	お出汁の旨味を感じたい	出汁茶漬け
2022/04/24 15:45:33	幸せな気分になりたい	お寿司
2022/04/24 18:47:18	パリパリ食感を感じたい	グミッツェル
2022/04/24 18:47:41	疲れたからジャンキーなもの	韓国チキン
2022/04/24 18:47:52	いい女風の軽いランチ	サラダラップ
2022/04/24 18:48:10	和食で食感を楽しみたい	いくら丼
2022/04/24 18:48:20	夜に罪悪感を感じたい	家系ラーメン
2022/04/24 18:48:27	ストレスを発散したい	激辛ラーメン
2022/04/24 18:48:31	身体動かした後に食べたい	酢多めのちゃんぽん
2022/04/24 18:50:31	夏バテして何も食べたくない	冷しゃぶ
2022/04/24 19:21:55	大阪王将で食べたいやつ	ふわとろ天津飯
2022/04/24 20:37:31	お米メインでスパイシー	ビリヤニ
2022/04/24 22:45:54	短時間でパッと食べれるもの	サンドウィッチ
2022/04/25 18:01:52	お腹がすいたジャンク	ピザ
2022/04/26 15:48:24	やる気のない昼食	チャーハン
2022/04/28 13:44:28	疲れたから甘いもの食べたい	スイートポテト
2022/04/28 13:44:31	お手軽で安い昼ごはん	マック
2022/04/28 13:46:00	マックの主食	ポテト
2022/04/28 13:46:02	アジア料理の後のデザート	杏仁豆腐
2022/04/28 13:46:12	今日は特別な日だな。	ハンバーグ
2022/04/28 13:46:55	しっかり食べて、パワーチャージした	トンカツ
2022/04/28 13:46:58	真冬にお家であったかいもの食べたい	クリームシチュー
2022/04/28 13:47:57	兄が帰ってきたから、ご飯をつくってあげる	トンカツ
2022/04/28 13:48:01	長崎の風を感じたいな。	ちゃんぽん
2022/04/28 13:48:41	たっぷり野菜と麺	ちゃんぽん
2022/04/28 13:49:17	スタミナがつく、和食が食べたいな	生姜焼き定食
2022/04/28 13:49:36	午後の授業眠たくなりたくない	カレーライス
2022/04/28 13:50:28	１限の前に簡単な朝ごはん	おにぎり
2022/04/28 13:50:39	サクッとに中華料理をあじわいたい	餃子
2022/04/28 13:51:17	護国寺で美味しい和菓子が食べたいな	豆大福
2022/04/28 13:51:51	京都で美味しいお土産になるもの	八つ橋
2022/04/28 13:52:35	体調悪いときにたべるご飯	うどん
2022/04/28 13:52:40	冷たくて、甘いものが食べたい	かき氷
2022/04/28 13:53:26	お腹に優しい食べ物	ヨーグルト
2022/04/28 13:54:36	眠い	コーヒーゼリー
2022/04/28 13:55:33	いつも	ラーメン
2022/04/28 13:55:49	がっつりしたサンドイッチが食べたい	カツサンド
2022/04/28 13:56:05	バスケ部の思い出の味	ドリア
2022/04/28 13:56:10	学食	醤油ラーメン
2022/04/28 13:56:22	お母さんの暖かさを感じたい	味噌汁
2022/04/28 13:57:10	後輩と一緒にカフェにご飯を食べに行く	フレンチトースト
2022/04/28 13:57:11	時間がない、栄養欲しい	おにぎり
2022/04/28 13:57:17	野菜	トマト
2022/04/28 13:57:55	家族で楽しく	鍋
2022/04/28 13:58:05	お昼過ぎに甘いものがたべたい	フレンチトースト
2022/04/28 13:58:10	寒い日に温まりたい	鍋
2022/04/28 13:58:16	暑い	パピコ
2022/04/28 13:58:49	汗をひたすらにかきたい	薬膳鍋
2022/04/28 13:59:10	クリームたっぷり、フルーツたっぷりでかわいい	フレンチトースト
2022/04/28 14:00:24	忘年会でビールと一緒に食べる	もつ鍋
2022/04/28 14:00:52	写真映えするスイーツが食べたい	クリームサンド
2022/04/28 14:02:36	野菜嫌いでも野菜を食べたい	味噌鍋
2022/04/28 14:03:11	残りの食材とキャベツをたっぷり食べたい	もんじゃ
2022/04/28 14:03:14	和食も食べたいし、洋食も食べたい	醤油ステーキ
2022/04/28 14:03:25	打ち上げで鉄板焼きを食べたい	お好み焼き
2022/04/28 14:04:33	お父さんと二人でお留守番の日に食べるごはん	牛丼
2022/04/28 14:04:46	目でも舌でも美味しいを味わいたい	シカゴピザ
2022/04/28 14:05:39	安く、お肉もごはんもたべたい	牛丼
2022/04/28 14:06:01	ご当地の味を食べ比べしたい	ラーメン
2022/04/28 14:06:10	暑くて疲れた	冷しゃぶ
2022/04/28 14:06:57	友達の誕生日パーティーにデリバリーできるもの	ピザ
2022/04/28 14:07:33	友達の家で頼むもの	韓国チキン
2022/04/28 14:07:55	ポケモンのシール集めたい	ポケモンパン
2022/04/28 14:08:00	ネバネバ	納豆
2022/04/28 14:08:20	友達を仲良くなりたい	お好み焼き
2022/04/28 14:08:23	朝	トースト
2022/04/28 14:08:49	友達と仲良くなりたい	たこ焼き
2022/04/28 14:08:54	とろろって何と食べるの？	牛タン
2022/04/28 14:09:47	先生からのご褒美で嬉しかったもの	アイス
2022/04/28 14:11:41	おしゃれでヘルシーなもの	サラダバー
2022/04/29 11:32:30	せっかくだから、海でごはん食べたい	海鮮丼
2022/04/29 11:33:04	色々なお刺身たべたい	海鮮丼
2022/04/29 11:36:08	カフェでランチ	パスタ
2022/04/29 11:37:11	たくさんの旬の食材でなにか作りたい	炊き込みご飯
2022/04/29 11:38:08	こどもの日のパーティーメニュー	ポークソテー
2022/04/29 11:38:41	子どもの日に洋風食べたい	ハンバーグ
2022/04/29 11:39:09	子どもと一緒に簡単に作りたい	手巻き寿司
2022/04/29 11:42:45	ファミレスでデザート食べたい	パフェ
2022/04/29 11:43:15	兄とご飯に行くならどこ	トンカツ
2022/04/29 11:45:18	お父さんと母の日にご飯つくる	餃子
2022/04/29 11:46:43	今日雨降ってて、ジメジメする	冷やし中華
2022/04/29 11:47:36	梅雨の季節は嫌い	冷やし坦々麺
2022/04/29 11:48:50	夏野菜を使った料理食べたい	ゴーヤチャンプル
2022/04/29 11:49:37	暑いからキッチンに長くいれない	キーマカレー
2022/04/29 11:49:59	夏にみんなでたべたい	そうめん
2022/04/29 11:50:27	体育館に向かう前に何か食べたい	そうめん
2022/04/29 11:51:21	暑さに勝ちたい	レバニラ
2022/04/29 11:52:09	にんにくでスタミナつけたい	餃子
2022/04/29 11:53:21	父の日にがっつりお肉	すき焼き
2022/04/29 11:55:05	ダイエット中のお父さんへ料理作ってあげたい	五宝菜
2022/04/29 11:56:01	今日は七夕の日、麺食べたい	そうめん
2022/04/29 11:56:18	そうめんの付け合わせのおすすめ	豚しゃぶサラダ
2022/04/29 11:57:26	おじいちゃんと久しぶりにごはん	そば
2022/04/29 11:58:00	おばあちゃんの料理たべたい	きんめだいの煮付け
2022/04/29 11:58:03	夏バテに勝ちたい	うな重
2022/04/29 11:58:31	７月に入ったからスタミナつけたい	うな重
2022/04/29 11:59:56	自分にご褒美	すき焼き
2022/04/29 12:00:26	家族でお祝い	すき焼き
2022/04/29 12:00:59	手軽にサクッとランチ	サンドウィッチ
2022/04/29 12:13:30	季節のフルーツ食べたい	フルーツタルト
2022/04/29 12:14:05	ハロウィンらしいたべもの	かぼちゃグラタン
2022/04/29 12:18:55	冬におすすめの煮込み	ロールキャベツ
2022/04/29 12:19:51	大根つかった和風料理	ぶり大根
2022/04/29 12:21:53	クリスマスの本格料理	ローストビーフ
2022/04/29 12:25:37	何も食べる気がしない日	お粥
2022/04/29 12:26:34	ご飯食べる気になれない	お粥
2022/04/29 12:32:00	寒い日の学校終わり	肉まん
2022/04/29 12:32:23	帰り道にあったかいもの食べたい	肉まん
2022/04/29 12:34:52	簡単卵料理	玉子焼き
2022/04/29 12:35:18	彩寂しいときのもう一品	玉子焼き
2022/04/29 12:35:51	ほくほくな和食	肉じゃが
2022/04/29 12:36:40	味がしみこんだもの食べたい	肉じゃが
2022/04/29 12:37:22	麺と相性良いもの	天ぷら
2022/04/29 12:38:12	甘じょっぱい鍋	すき焼き
2022/04/29 12:39:04	なんか椎茸食べたい気分	すき焼き
2022/04/29 12:39:54	お米を洋風に食べたい	オムライス
2022/04/29 12:41:34	ガッツリかぶりついて食べたい	フライドチキン
2022/04/29 12:42:16	ピリ辛い味の中華料理	エビチリ
2022/04/29 12:43:05	味付け濃い麺が食べたい	焼きそば
2022/04/29 12:44:04	見た目も綺麗なフレンチ	テリーヌ
2022/04/29 12:44:43	デミグラスソース味食べたいし、あったまりたい	ビーフシチュー
2022/05/01 1:19:41	タカノさんが最近習得したやつ	オクラのおかか和え
2022/05/01 1:20:47	海鮮が食べたい	カルパッチョ
2022/05/01 1:21:06	ベトナムを感じたい	生春巻き
2022/05/01 11:29:12	こってりした麺類	油そば
2022/05/01 11:29:45	サラッと食べれる和食っぽいの	お茶漬け
2022/05/01 11:30:25	みんなで楽しく海鮮	手巻き寿司
2022/05/01 11:31:22	珍しいインド料理	ビリヤニ
2022/05/01 12:35:10	夜中にお腹が空いたから軽く食べたい	お茶漬け
2022/05/01 12:35:45	体調が回復したときに食べるご飯	納豆巻き
2022/05/01 12:36:03	休日のお昼を考えたくない	納豆巻き
2022/05/01 12:37:13	ジューシーさたっぷりがいいな	唐揚げ
2022/05/01 12:37:37	誕生日会のご飯どうしよう	ピザ
2022/05/01 22:27:38	ガッツリお肉食べたい	牛タン
2022/05/01 22:28:57	みんなでワイワイ食べれる鉄板焼き系	もんじゃ
2022/05/02 16:36:17	変わった料理	タコス
2022/05/02 16:44:22	暑い、疲れた	冷やし中華
2022/05/02 16:44:34	しょっぱめの肉	焼き鳥
2022/05/04 20:41:29	ご飯と卵の料理	TKG
2022/05/04 20:42:16	ガッツリお腹いっぱい卵料理	オムライス
2022/05/04 20:42:37	高級な日本のご飯	筍ご飯
2022/05/04 20:43:00	濃厚なサラダ	シーザーサラダ
2022/05/04 20:43:21	イタリアンサラダ	生ハムサラダ
2022/05/04 20:43:38	韓国サラダ	チョレギサラダ
2022/05/04 20:43:53	日本のサラダ	和風サラダ
2022/05/04 20:44:52	中華サラダ	春雨サラダ
2022/05/04 20:45:17	トマトが沢山食べたい	トマト鍋
2022/05/04 20:45:30	女子会で鍋	豆乳鍋
2022/05/04 20:45:45	スペイン料理でおつまみ	アヒージョ
2022/05/04 20:46:01	貝類で日本食	あさりの味噌汁
2022/05/04 20:46:27	お腹ぺこぺこで倒れそう	牛丼
2022/05/04 20:53:49	ガッツいて食べたい	ターキーレッグ
2022/05/04 20:54:08	お子様ランチ	チキンライス
2022/05/04 20:54:24	暑くて喉が渇いた	アイスクリーム
2022/05/04 20:55:00	暑くて贅沢に美味しいもの食べたい	ピスタチオジェラート
2022/05/04 20:55:10	お酒のつまみ	ピスタチオ
2022/05/04 20:55:15	お酒のつまみ	生ハム
2022/05/04 20:55:28	お酒のつまみでチーズ	カマンベールチーズ
2022/05/04 20:55:34	お酒のつまみでがっつり	焼き鳥
2022/05/04 20:55:42	お酒のつまみでお肉	砂肝
2022/05/04 20:56:32	お酒のつまみで干物	帆立の貝柱
2022/05/04 20:56:42	お酒のつまみで甘いもの	チョコレート
2022/05/04 20:56:59	お酒のつまみでさっぱり	漬物
2022/05/04 20:57:17	お酒のつまみでお洒落なやつ	燻製
2022/05/04 20:59:13	ダイエットしてるランチ	ささみとブロッコリーサラダ
2022/05/04 20:59:36	とにかく痩せたいご飯	ブロッコリーとささみサラダ
2022/05/04 21:00:00	何か頑張った時のご褒美夕ご飯	すき焼き
2022/05/04 21:00:08	ご褒美ディナー	ステーキ
2022/05/04 21:01:16	ひと工夫加えたお米	焼きおにぎり
2022/05/04 21:01:30	王道ピザ	マルゲリータ
2022/05/04 21:02:05	疲れたけどお腹すいた	宅配ピザ
