2022/04/17 19:03:05	タンパク質多めの日本食	焼き魚定食
2022/05/04 21:02:21	バジルたっぷりパスタ	ジェノベーゼ
2022/05/04 21:02:34	綺麗な見た目で和食	巻き寿司
2022/05/04 21:02:50	光り物のお寿司	鯖のバッテラ
2022/05/04 21:03:11	とにかく頑張った時の贅沢ご飯	焼肉
2022/05/04 21:05:01	甘い気分で栗が好き	モンブラン
2022/05/04 21:05:21	甘い気分でケーキが食べたい	ショートケーキ
2022/05/04 21:05:39	甘い気分の豪華なケーキ	フルーツタルト
2022/05/04 21:06:03	ガッツリ食べたい美味しいパン	明太子フランス
2022/05/04 21:06:37	ご褒美ご飯でガッツリ揚げ物	唐揚げ
2022/05/04 21:06:55	滅多に食べないけど美味しい日本食	ちらし寿司
2022/05/04 21:07:16	スパイスが効いてるガッツリ王道ご飯	カレー
2022/05/04 21:07:41	あともう一品追加で食べたい	稲荷寿司
2022/05/04 21:25:03	ガッツリした韓国料理	石焼ビビンバ
2022/05/04 21:25:14	子供が好きなおやつ	りんご
2022/05/04 21:27:08	夏の暑い日に食べたい	かき氷
2022/05/04 21:27:27	美味しい鶏肉料理	つくね
2022/05/04 21:27:38	ガッツリ食べたい揚げ物	コロッケ
2022/05/04 21:28:01	おやつに揚げ物	サラダコロッケ
2022/05/04 21:28:12	おやつに揚げ物	サーターアンダギー
2022/05/04 21:29:41	肉料理で揚げ物	メンチカツ
2022/05/04 21:30:05	お酒が入ったお菓子	ラムレーズンサンド
2022/05/04 21:30:36	小腹が空いた時食べたいおやつ	羊羹
2022/05/04 21:30:45	小腹がすいた時食べたいおやつ	もなか
2022/05/04 21:31:00	屋台にある麺のご飯	焼きそば
2022/05/04 21:32:04	仕事の合間にちょっと摘みたいお菓子	チョコチップクッキー
2022/05/04 21:32:25	一休みしたい時摘みたい	せんべい
2022/05/04 21:34:00	ガッツリ食べたい鶏肉料理	親子丼
2022/05/04 21:34:16	食欲がない時にスルッと食べたい	そば
2022/05/04 21:34:32	ガッツリお腹すいた時の麺	油そば
2022/05/04 21:35:45	濃厚な重い麺	味噌ラーメン
2022/05/04 21:36:17	はち切れそうな位お腹いっぱいになりたい時	二郎系ラーメン
2022/05/04 21:36:29	美味しい麺料理	ちゃんぽん
2022/05/04 21:36:47	野菜も食べたいし肉も食べたいなぁ	タコライス
2022/05/04 21:37:49	食べ歩きで肉を食べたい	タコス
2022/05/04 21:38:29	臭いのが癖になる沖縄料理	ゴーヤチャンプル
2022/05/04 21:38:59	麺の美味しい韓国料理	チャプチェ
2022/05/04 21:39:22	海老が沢山食べたい中華料理	エビチリ
2022/05/04 21:39:29	海老が沢山食べたい中華料理	エビマヨ
2022/05/04 21:40:14	サラッと食べたいデザート	杏仁豆腐
2022/05/04 21:40:39	海鮮たっぷりな中華料理	上海焼きそば
2022/05/04 21:40:58	ご飯が何倍でも食べれる中華料理	麻婆豆腐
2022/05/04 21:41:10	ナスが沢山食べたい中華料理	麻婆茄子
2022/05/04 21:41:22	贅沢なガッツリ中華料理	北京ダック
2022/05/04 21:41:59	中華のおやつ	ごま団子
2022/05/04 21:42:14	エビとご飯の中華料理	エビチャーハン
2022/05/04 21:42:35	野菜が食べれる中華料理	高菜炒飯
2022/05/04 21:42:49	とろとろな麺料理	あんかけ焼きそば
2022/05/04 21:43:01	とろとろな炒飯	あんかけ炒飯
2022/05/04 21:43:15	野菜も食べれてガッツリ中華料理	中華丼
2022/05/04 21:43:28	夏に辛いスッキリ中華料理	坦々麺
2022/05/04 21:43:50	サラッと食べれて夏に嬉しい麺料理	冷麺
2022/05/04 21:44:04	ガッツリ野菜が沢山食べたい	回鍋肉
2022/05/05 15:10:52	体育祭の打ち上げでご飯	焼肉
2022/05/05 15:11:06	大会後にみんなでご飯にいきたい	焼肉
2022/05/05 15:11:35	いっぱいたべて、気合いを入れたい	焼肉
2022/05/05 15:12:14	文化祭後にみんなでたべる	鉄板焼き
2022/05/05 15:12:36	みんなで囲んでご飯を食べる	鉄板焼き
2022/05/05 15:12:59	下町で懐かしい味を食べたい	鉄板焼き
2022/05/05 15:13:57	暑いけどさっぱりお肉食べたい	冷しゃぶ
2022/05/05 15:14:31	ポン酢と一緒に食べれるもの	しゃぶしゃぶ
2022/05/05 15:14:48	ごまだれと一緒に食べれるもの	しゃぶしゃぶ
2022/05/05 15:15:28	韓国好きな人と美味しいお米料理食べたい	石焼ビビンバ
2022/05/05 15:15:53	焼肉と合わせてご飯も食べちゃいたい気分	石焼ビビンバ
2022/05/05 15:17:20	がっつりお米食べたいけど、野菜も少し食べたい	高菜炒飯
2022/05/05 15:18:19	テレビで早稲田特集してた	油そば
2022/05/05 15:18:49	油っこく麺食べたい	油そば
2022/05/05 15:19:45	コンビニでプチご褒美	スイートポテト
2022/05/05 15:20:04	頑張ったから甘いもの食べたい	スイートポテト
2022/05/05 15:20:39	さつまいもでお菓子作りたい	スイートポテト
2022/05/05 15:20:57	秋らしいご飯を食べたい	栗ごはん
2022/05/05 15:21:22	栗たべたいな	栗ご飯
2022/05/05 15:21:36	お正月に栗食べたい	栗きんとん
2022/05/05 15:23:21	サクサクでホクホクなもの	コロッケ
2022/05/05 15:23:53	ジャガイモをアレンジして食べたい	コロッケ
2022/05/05 15:25:13	お家で楽しむ中華料理	餃子
2022/05/05 15:25:26	ラーメンだけじゃものたりない	餃子
2022/05/05 15:25:47	炒飯にプラスして食べれるもの	餃子
2022/05/05 15:26:51	ご飯に合うお豆腐を使った料理	麻婆豆腐
2022/05/05 15:27:25	お豆腐を食べれる中華料理	麻婆豆腐
2022/05/05 15:28:04	ホクホクで美味しいもの	肉じゃが
2022/05/05 15:28:22	ホクホクな家庭料理	肉じゃが
2022/05/05 15:28:47	優しい味つけ料理	肉じゃが
2022/05/05 15:29:15	食べて幸せな気分になれる	フレンチトースト
2022/05/05 15:29:32	食パンをおしゃれに食べたい	フレンチトースト
2022/05/05 15:29:53	蜂蜜と合わせてパンを食べる	フレンチトースト
2022/05/05 15:30:55	子どもの日の夜ご飯	オムライス
2022/05/05 15:31:30	ケチャップで文字書きたい	オムライス
2022/05/05 15:32:04	初めて作る料理	カレーライス
2022/05/05 15:32:25	忙しい昼に作る夜ご飯	カレーライス
2022/05/05 15:32:53	昨日のカレーの残りで昼ごはん	カレーうどん
2022/05/05 15:33:15	じゃがいもとにんじんを食べたい	カレーライス
2022/05/05 15:33:52	チーズがとろーりしている感じ	いももち
2022/05/05 15:34:26	チーズ味のおやつ	チーズケーキ
2022/05/05 15:35:13	トースターで作れるおつまみ	ちくわの磯部焼き
2022/05/05 15:35:30	ちくわを美味しく食べたい	ちくわの磯部焼き
2022/05/05 15:35:55	お弁当に入っているおかず	ちくわの磯部焼き
2022/05/05 15:37:16	ハンバーガーのおともに	フライドポテト
2022/05/05 15:37:53	たまには揚げ物買って帰りたい	フライドポテト
2022/05/05 15:38:32	ピザパーティーにおまけ	フライドポテト
2022/05/05 15:39:39	やみつきになるチキン	ヤンニョムチキン
2022/05/05 15:40:01	ピリ辛な韓国料理	ヤンニョムチキン
2022/05/05 15:40:26	手でがっつり食べたい	ヤンニョムチキン
2022/05/05 15:41:08	新大久保でチーズと一緒に食べれるもの	ヤンニョムチキン
2022/05/05 15:42:56	今日は帰りが遅いけどご飯食べたい	お茶漬け
2022/05/05 15:43:21	夜中に勉強してたらお腹すいた	お茶漬け
2022/05/05 15:45:23	チーズとお米食べたい	ドリア
2022/05/05 15:46:59	日本食の代表料理	お寿司
2022/05/05 15:47:32	少し高級なお店で落ち着いて食べたい	お寿司
2022/05/05 15:48:14	なんにもやる気が出ない日に食べるごはん	唐揚げ
2022/05/05 15:48:36	甘酢に合うおかず	唐揚げ
2022/05/05 15:49:12	暑い日に目が覚めるもの	かき氷
2022/05/05 15:51:35	こってり系麺類	ラーメン
2022/05/05 15:51:55	熱々な麺食べたい	ラーメン
2022/05/05 15:52:14	チャーシューと相性良いもの	ラーメン
2022/05/05 20:26:58	タンパク質豊富な和食	焼き魚定食
2022/05/05 20:27:10	こってり系イタリアン	カルボナーラ
2022/05/05 20:27:19	甘い系でランチ	フレンチトースト
2022/05/05 20:27:31	大人数で食べたい	ピザ
2022/05/05 20:27:45	短時間でさっと食べたい	おにぎり
2022/05/05 20:27:50	お腹に優しめ	お粥
2022/05/05 20:28:01	疲れに効くご飯	薬膳鍋
2022/05/05 20:28:08	野菜豊富な麺系	ちゃんぽん
2022/05/05 20:28:22	がっつりパワーつけたい	ステーキ
2022/05/05 20:28:27	贅沢したい	お寿司
2022/05/05 20:29:08	エスニック系	バインミー
2022/05/05 20:29:32	パクチー入ってるの	フォー
2022/05/05 20:29:48	北海道気分	スープカレー
2022/05/05 20:30:02	甘辛いやつ	ヤンニョムチキン
2022/05/05 20:30:22	さっぱりねばねば系	とろろそば
2022/05/05 20:30:36	桃の節句だな	ちらし寿司
2022/05/05 20:30:46	ふわふわしたやつ	パンケーキ
2022/05/05 20:31:00	ノスタルジーに浸りたい	揚げパン
2022/05/05 20:31:12	代表的な日本食	寿司
2022/05/05 20:31:32	お米系で贅沢	海鮮丼
2022/05/05 20:31:50	貧血がひどい	レバニラ炒め
2022/05/05 20:32:25	牛肉手軽に食べたい	牛丼
2022/05/05 20:32:33	仙台！	牛タン
2022/05/05 20:33:00	エビが食べたい	エビチリ
2022/05/05 20:33:16	さっぱり麺類	冷麺
2022/05/05 20:33:41	体調悪めかも	お粥
2022/05/05 20:33:58	明太子食べたいな	もんじゃ
2022/05/05 20:34:22	軽く胃に優しいもの食べたい	おでん
2022/05/05 20:35:08	野菜不足かも	野菜炒め
2022/05/05 20:35:19	ジャンキーなの食べたい	フライドチキン
2022/05/05 20:35:30	卵を摂取したい	オムライス
2022/05/05 20:35:43	贅沢ご飯	すき焼き
2022/05/05 20:41:20	パイ生地	コーニッシュパスティ
2022/05/05 20:41:24	おつまみ健康	塩キャベツ
2022/05/05 20:41:29	トマト系歯ごたえ	ラザニア
2022/05/05 20:41:34	誰でも食べられる	おにぎり
2022/05/05 20:41:39	簡単	インスタントラーメン
2022/05/05 20:41:44	日本っぽいもの	お寿司
2022/05/05 20:41:48	ガッツリ食べたい	肉丼
2022/05/05 20:41:53	デート	フレンチコース
2022/05/05 20:41:59	おつまみ美味しい	アボカド塩昆布あえ
2022/05/05 20:42:03	おつまみおしゃれ	オリーブの実
2022/05/05 20:42:08	ワンプレート朝ごはん	イングリッシュブレックファースト
2022/05/05 20:42:13	簡単朝ごはん	パンケーキ
2022/05/05 20:42:17	テイクアウト冬	おでん
2022/05/05 20:42:21	テイクアウトコンビニ	肉まん
2022/05/05 20:42:25	健康思考	サラダラップ
2022/05/05 20:42:30	便秘解消	ヨーグルト
2022/05/05 20:42:35	痩せたい	こんにゃく
2022/05/05 20:42:40	片手で食べられる	ハンバーガー
2022/05/05 20:42:45	おやつ	フライドポテト
2022/05/05 20:42:49	ちょっと食べたい	焼き鳥
2022/05/05 23:45:50	パプリカが沢山食べたい	青椒肉絲
2022/05/05 23:46:00	ガッツリした中華料理	餃子
2022/05/05 23:48:35	煮込み料理でガッツリ	豚の角煮
2022/05/05 23:49:06	ちょっと贅沢したい気分	うな重
2022/05/05 23:50:39	いつもと少し違うものが食べたい	インドカレー
2022/05/05 23:50:48	ダイエットしたいけどお腹すいた	生春巻き
2022/05/05 23:50:58	お母さんの味	肉じゃが
2022/05/05 23:52:32	中華料理の前菜	棒棒鶏
2022/05/05 23:52:40	海老が好き	エビマヨ
2022/05/05 23:53:05	中華料理でガッツリ食べたい	天津飯
2022/05/05 23:53:31	中華料理のスープ	サンラータン
2022/05/05 23:54:18	お弁当にちょっと付け加えたい	焼売
2022/05/05 23:54:33	肉がガッツリ食べたい	ローストビーフ
2022/05/05 23:54:52	辛いもちもちした軽食	トッポギ
2022/05/05 23:55:04	鶏肉がガッツリ食べたい	チキン南蛮
2022/05/05 23:55:37	ガッツリ肉の韓国料理	サムギョプサル
2022/05/05 23:56:26	寒い時にコンビニで食べたい	おでん
2022/05/05 23:57:04	豚肉が食べたいけど野菜も食べたい日	しゃぶしゃぶ
2022/05/05 23:57:23	ガッツリジャンクフード	ビックマックセット
2022/05/05 23:57:38	鶏肉の揚げ物	チキンナゲット
2022/05/05 23:58:17	暑い日に食べたい甘くて冷たい	キャラメルマキアート
2022/05/05 23:58:33	実家に帰りたくなる煮物	筑前煮
2022/05/05 23:58:46	ひと工夫加えたスープ	豚汁
2022/05/05 23:59:24	沢山野菜が食べたい	豚汁
2022/05/05 23:59:30	正月に食べる	おせち
2022/05/05 23:59:37	作るのが大変	おせち
2022/05/05 23:59:59	お腹いっぱいになる汁物	けんちん汁
2022/05/06 0:00:07	お腹いっぱいになる汁物	豚汁
2022/05/06 0:00:25	青森に行った気分になれるガッツリ鍋	きりたんぽ
2022/05/06 0:00:35	甘くてガッツリしたもの	ぜんざい
2022/05/06 0:01:05	お腹いっぱいになるおやつ	おはぎ
2022/05/06 0:01:18	小豆が好きな人のおやつ	ぜんざい
2022/05/06 0:01:31	小豆が好きな人のおやつ	おはぎ
2022/05/06 0:01:52	きな粉が食べたい時のおやつ	きな粉おはぎ
2022/05/06 0:02:06	きな粉が食べたい時のおやつ	団子
2022/05/06 0:02:58	餅が好きでお腹いっぱいになりたい時のおやつ	梅ヶ枝餅
2022/05/06 0:03:30	簡単に作れて沢山食べたい	ハヤシライス
2022/05/06 0:03:51	ガッツリ食べたい	グラタン
2022/05/06 0:04:03	クリームソースが食べたい時	グラタン
2022/05/06 0:04:23	お米と一緒に辛いものが食べたい	辛子明太子
2022/05/06 0:04:49	スペイン料理が食べたい	パエリア
2022/05/06 0:05:07	片手で食べれるジャンクフード	ホットドック
2022/05/06 0:05:44	肉が食べたい気分	ハンバーグ
2022/05/06 0:06:24	もう一品付けたい時	海老フライ
2022/05/06 0:07:14	満足感が得られる	ビーフシチュー
2022/05/06 0:07:33	沢山食べたい	クリームシチュー
2022/05/06 0:07:56	揚げ物が食べたくて和食	天ぷら
2022/05/06 0:08:17	食欲があまりない時つるっと食べれる	うどん
2022/05/06 0:08:29	食欲がない時食べれる	そうめん
2022/05/06 0:08:47	大根が沢山食べたい煮物	ぶり大根
2022/05/06 0:09:10	大根が沢山食べたい	ふろふき大根
2022/05/06 0:09:18	朝ご飯に食べたい	納豆
2022/05/06 0:09:34	朝ご飯にお米と食べたい	卵かけご飯
2022/05/06 0:09:46	がっつり揚げ物で肉	とんかつ
2022/05/06 0:10:10	いつもと違う夕ご飯	お好み焼き
2022/05/06 0:10:18	大人数でワイワイ食べたい	もんじゃ
2022/05/06 0:10:26	大阪名物	お好み焼き
2022/05/06 0:10:31	大阪名物	たこ焼き
2022/05/06 0:12:05	いつもと違うお米	炊き込みご飯
2022/05/06 0:12:29	あと一品足りない時の和食料理	茶碗蒸し
2022/05/06 0:12:37	お寿司と一緒に食べたい	茶碗蒸し
2022/05/06 0:12:49	二日酔いの時	お茶漬け
2022/05/06 0:13:10	食欲がない時	お茶漬け
2022/05/06 0:13:30	トマトが食べたい時のイタリアン	ナポリタン
2022/05/06 0:13:56	寒い日にスープが飲みたい	コーンポタージュ
2022/05/06 0:14:13	和風でイタリアン	たらこパスタ
2022/05/06 0:14:32	辛いものが食べたい時のイタリアン	ペペロンチーノ
2022/05/06 0:14:47	満足感が得られる肉とキャベツ料理	ロールキャベツ
2022/05/06 0:15:00	卵料理でガッツリ食べたい	キッシュ
2022/05/06 0:18:52	1月に食べたい	おせち
2022/05/06 0:19:00	2月に食べたい	恵方巻き
2022/05/06 0:19:09	3月に食べたい	ちらし寿司
2022/05/06 0:19:18	4月に食べたい	ロールキャベツ
2022/05/06 0:19:32	7月に食べたい	うなぎ
2022/05/06 0:19:40	8月に食べたい	冷やし中華
2022/05/06 0:19:47	9月に食べたい	栗ご飯
2022/05/06 0:19:59	10月に食べたい	パンプキンパイ
2022/05/06 0:20:06	11月に食べたい	ビーフシチュー
2022/05/06 0:20:16	12月に食べたい	ターキーレッグ
2022/05/06 0:21:34	胃が疲れた時	お粥
2022/05/06 0:22:17	野菜と一緒に食べたい	しゃぶしゃぶ
2022/05/06 0:22:58	時間がある時の優雅な朝ご飯	フレンチトースト
2022/05/06 0:23:24	ホテルのモーニング	スクランブルエッグ
2022/05/06 0:24:28	とにかく中華料理が食べたい	麻婆豆腐
2022/05/06 0:24:40	中国に行った気分になれる	火鍋
2022/05/06 0:43:17	ベーシックな洋食	ハンバーグ
2022/05/06 0:43:35	暑いのでサッパリ	そうめん
2022/05/06 0:43:59	節分のご飯	恵方巻き
2022/05/06 0:44:25	クリスマスのご馳走	フライドチキン
2022/05/06 0:44:51	長野を感じたい	野沢菜のおやき
2022/05/06 0:45:23	辛いのガッツリ食べたい	チゲ鍋
2022/05/06 2:02:13	早く起きれたからゆっくり朝ごはんを食べれる	目玉焼き
2022/05/06 2:02:47	寝坊したから急いでご飯	おにぎり
2022/05/06 2:03:27	朝ごはんの定番のおとも	納豆
2022/05/06 2:03:39	お腹の調子が良くない	納豆
2022/05/06 2:04:32	やることが何も終わらない日	おにぎり
2022/05/06 2:04:59	今日はパンを食べたい気分	メロンパン
2022/05/06 2:05:17	ポケモンシール欲しいな	蒸しパン
2022/05/06 2:05:29	柔らかいパンを食べたい	蒸しパン
2022/05/06 2:05:57	季節の風味を感じれるパンを食べたい	蒸しパン
2022/05/06 2:06:44	友達の家で女子会	チゲ鍋
2022/05/06 2:07:04	辛いもの好きな友達と鍋食べる	チゲ鍋
2022/05/06 2:07:23	あつあつの刺激つよめなご飯	チゲ鍋
2022/05/06 2:07:39	辛い系で野菜も食べたい	チゲ鍋
2022/05/06 2:10:16	こんにゃく食べたい	おでん
2022/05/06 2:10:35	寒いからとにかくあったまりたい	おでん
2022/05/06 2:11:02	いろいろな具材と合わせて食べれる汁物	おでん
2022/05/06 2:11:25	たまには屋台で食べて帰りたい	おでん
2022/05/06 10:57:12	挑戦してみたい料理	タイ料理
2022/05/06 13:09:20	野菜を摂取したいけど野菜を食べる気分じゃない	野菜スムージー
2022/05/06 13:12:37	バイト終わり	水ゼリー
2022/05/06 13:13:15	眠い	パピコ(チョココーヒー)
2022/05/06 13:13:30	夏に運動して汗をかいた後さっぱりしたい	そうめん
2022/05/06 13:13:54	牛乳を消費したい	クリームシチュー
2022/05/06 13:13:59	暑いさっぱり	パピコ(ホワイトサワー)
2022/05/06 13:14:04	部活の前に適度にご飯たべたい	そうめん
2022/05/06 13:14:58	運動した後で食欲が旺盛	豚丼
2022/05/06 13:15:35	寝ながら	パピコ(チョココーヒー)
2022/05/06 13:16:24	冬の部活帰り	コンビニの肉まん
2022/05/06 13:17:03	夏の部活帰り	パピコ(チョココーヒー)
2022/05/06 13:18:33	腸内環境を良くしたい	納豆キムチ
2022/05/06 13:18:48	ちくわぶを食べたい	おでん
2022/05/06 13:19:13	アイスを食べたい	パピコ(チョココーヒー)
2022/05/06 13:20:07	血液をサラサラにしたい	玉ねぎ
2022/05/06 13:20:24	夏に公園で遊んでる時ちょっと休憩したい	クーリッシュ(バニラ)
2022/05/06 13:21:00	プール帰り	アイス
2022/05/06 13:21:08	友達とシェアしたい	パピコ(チョココーヒー)
2022/05/06 13:22:27	豪快にいきたい気分	ステーキ
2022/05/06 13:22:35	シナモンを摂取したい	シナモンロール
2022/05/06 13:23:02	ちょこっと食べたい	パピコ(チョココーヒー)
2022/05/06 13:23:31	汗かきたい	キムチ鍋
2022/05/06 13:24:26	汗かきたくない	パピコ(チョココーヒー)
2022/05/06 13:24:54	流行ってそうなものを食べたい	シカゴピザ
2022/05/06 13:26:45	グリコ応援したい	パピコ(チョココーヒー)
2022/05/06 13:28:08	クセが強いもの食べたい	パクチー
2022/05/06 13:36:51	腸内環境を良くしたい	納豆キムチ
2022/05/06 13:36:57	体調を良くしたい	納豆キムチ
2022/05/06 13:37:05	肌荒れを治したい	納豆キムチ
2022/05/06 13:37:16	クセが強いもの食べたい	パクチー
2022/05/06 13:37:26	台湾の気分	パクチー
2022/05/06 13:37:37	納豆と合わせたい	パクチー
2022/05/06 13:37:47	エスニックなもの食べたい	パクチー
2022/05/06 13:38:04	ちょっと辛いものが食べたい	カレーライス